Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Predicted True Label
2020-05-26,2020,5,26,Tuesday,21,2020-21,301.93,302.19,295.46,299.08,88951400,283.64,0.0123203748382689,275.6842857142857,258.8866,+,
2020-05-27,2020,5,27,Wednesday,21,2020-21,302.12,303.57,296.87,303.53,104817400,287.86,0.014878987520023,276.99071428571426,260.12100000000004,+,
2020-05-28,2020,5,28,Thursday,21,2020-21,304.65,306.84,302.24,302.97,90405200,287.33,-0.0018448907224005,278.02642857142854,261.1006,-,
2020-05-29,2020,5,29,Friday,21,2020-21,302.46,304.96,299.47,304.32,119090800,288.61,0.0044559106162578,278.83142857142855,262.3472,+,
2020-06-01,2020,6,1,Monday,22,2020-22,303.62,306.21,303.06,305.55,55758300,289.77,0.0040418361339136,279.715,263.6074,+,
2020-06-02,2020,6,2,Tuesday,22,2020-22,306.55,308.13,305.1,308.08,74267200,292.17,0.008279980689418,281.165,265.111,+,
2020-06-03,2020,6,3,Wednesday,22,2020-22,310.24,313.22,309.94,312.18,92567600,296.06,0.0133082193075719,283.2364285714286,266.8034,+,
2020-06-04,2020,6,4,Thursday,22,2020-22,311.11,313.0,309.08,311.36,75794400,295.28,-0.0026265430205811,285.0235714285714,268.097,-,
2020-06-05,2020,6,5,Friday,22,2020-22,317.23,321.27,317.16,319.34,150524700,302.85,0.0256292357974441,287.2628571428571,269.473,+,
2020-06-08,2020,6,8,Monday,23,2020-23,320.22,323.41,319.63,323.2,73641200,306.51,0.0120875478859059,289.17285714285714,270.649,+,
2020-06-09,2020,6,9,Tuesday,23,2020-23,320.3,323.28,319.36,320.79,77479200,304.23,-0.0074567365113855,291.125,271.9268,-,
2020-06-10,2020,6,10,Wednesday,23,2020-23,321.42,322.39,318.22,319.0,95000800,302.53,-0.0055796471229051,292.62,273.0146,-,
2020-06-11,2020,6,11,Thursday,23,2020-23,311.46,312.15,300.01,300.61,209243600,285.09,-0.057649294325888,293.00857142857143,273.8276,-,
2020-06-12,2020,6,12,Friday,23,2020-23,308.24,309.08,298.6,304.21,194678900,288.5,0.0119758594522485,293.6021428571429,274.9288,+,
2020-06-15,2020,6,15,Monday,24,2020-24,298.02,308.28,296.74,307.05,135782700,291.2,0.0093356346620554,294.14214285714286,275.9762,+,
2020-06-16,2020,6,16,Tuesday,24,2020-24,315.48,315.64,307.67,312.96,137627500,296.8,0.019247793291186,294.7807142857143,277.2046,+,
2020-06-17,2020,6,17,Wednesday,24,2020-24,314.07,314.39,310.86,311.66,83398900,295.57,-0.0041537856947643,295.3692857142857,278.0924,-,
2020-06-18,2020,6,18,Thursday,24,2020-24,310.01,312.3,309.51,311.78,80828700,295.68,0.0003847111692618,295.8742857142857,278.9772,+,
2020-06-19,2020,6,19,Friday,24,2020-24,314.17,314.38,306.53,308.64,135549600,293.99,-0.0057146755560014,296.17571428571426,279.6594,-,
2020-06-22,2020,6,22,Monday,25,2020-25,307.99,311.05,306.75,310.62,74649400,295.88,0.0064151877631755,296.4407142857143,280.3002,+,
2020-06-23,2020,6,23,Tuesday,25,2020-25,313.49,314.5,311.61,312.05,68471200,297.24,0.0046036521027716,296.52500000000003,281.0164,+,
2020-06-24,2020,6,24,Wednesday,25,2020-25,309.84,310.51,302.1,304.09,132813500,289.66,-0.0255087792788075,296.1235714285714,281.4268,-,
2020-06-25,2020,6,25,Thursday,25,2020-25,303.47,307.64,301.28,307.35,89468000,292.76,0.0107206165500275,295.4028571428572,282.0136,+,
2020-06-26,2020,6,26,Friday,25,2020-25,306.16,306.39,299.42,300.05,127961000,285.81,-0.0237513134193936,293.9242857142857,282.436,-,
2020-06-29,2020,6,29,Monday,26,2020-26,301.41,304.61,298.93,304.46,79773300,290.01,0.0146973544292214,292.90857142857146,282.7994,+,
2020-06-30,2020,6,30,Tuesday,26,2020-26,303.99,310.2,303.82,308.36,113394800,293.73,0.012809328855063,292.28000000000003,283.333,+,
2020-07-01,2020,7,1,Wednesday,26,2020-26,309.57,311.89,309.07,310.52,72396500,295.78,0.0070050272203001,293.0435714285714,284.0698,+,
2020-07-02,2020,7,2,Thursday,26,2020-26,314.24,315.7,311.51,312.23,69344200,297.41,0.005506785645895,293.67999999999995,284.7242,+,
2020-07-06,2020,7,6,Monday,27,2020-27,316.37,317.68,315.56,317.05,61713800,302.0,0.0154373303143973,294.4514285714285,285.4708,+,
2020-07-07,2020,7,7,Tuesday,27,2020-27,315.38,317.52,313.37,313.78,82910000,298.89,-0.0103139204225365,294.6007142857143,286.0814,-,
2020-07-08,2020,7,8,Wednesday,27,2020-27,314.61,316.3,312.7,316.18,54638600,301.17,0.0076487832929139,295.0007142857143,286.6602,+,
2020-07-09,2020,7,9,Thursday,27,2020-27,316.84,317.1,310.68,314.38,83354200,299.46,-0.0056929412918659,295.2707142857143,287.2298,-,
2020-07-10,2020,7,10,Friday,27,2020-27,314.31,317.88,312.76,317.59,57550400,302.52,0.0102106401853514,295.88,287.7188,+,
2020-07-13,2020,7,13,Monday,28,2020-28,320.13,322.71,314.13,314.84,102997500,299.9,-0.0086591218169377,296.1671428571429,288.2072,-,
2020-07-14,2020,7,14,Tuesday,28,2020-28,313.3,319.76,312.0,318.92,93657000,303.78,0.0129592140560423,296.63428571428574,288.91900000000004,+,
2020-07-15,2020,7,15,Wednesday,28,2020-28,322.41,323.04,319.27,321.85,87196500,306.58,0.0091872820627394,297.8428571428572,289.672,+,
2020-07-16,2020,7,16,Thursday,28,2020-28,319.79,321.28,319.09,320.79,54622500,305.57,-0.0032933941888738,298.7578571428571,290.3552,-,
2020-07-17,2020,7,17,Friday,28,2020-28,321.88,322.57,319.74,321.72,62774900,306.45,0.0028989945052233,300.23214285714283,291.0928,+,
2020-07-20,2020,7,20,Monday,29,2020-29,321.43,325.13,320.62,324.32,56308800,308.93,0.008081611590103,301.5835714285714,291.8148,+,
2020-07-21,2020,7,21,Tuesday,29,2020-29,326.45,326.93,323.94,325.01,57292200,309.59,0.0021274403551607,302.71642857142854,292.4598,+,
2020-07-22,2020,7,22,Wednesday,29,2020-29,324.62,327.2,324.5,326.86,57792900,311.35,0.0056919518647495,303.8285714285715,293.1388,+,
2020-07-23,2020,7,23,Thursday,29,2020-29,326.47,327.23,321.48,322.96,75738000,307.63,-0.0119314962271523,304.5585714285714,293.854,-,
2020-07-24,2020,7,24,Friday,29,2020-29,320.95,321.99,319.25,320.88,73766600,305.65,-0.0064405452381243,304.8192857142857,294.6258,-,
2020-07-27,2020,7,27,Monday,30,2020-30,321.63,323.41,320.77,323.22,48293000,307.88,0.0072923319836706,305.4614285714286,295.3782,+,
2020-07-28,2020,7,28,Tuesday,30,2020-30,322.43,323.64,320.85,321.17,57495000,305.93,-0.0063422908134368,305.8014285714285,296.0668,-,
2020-07-29,2020,7,29,Wednesday,30,2020-30,322.12,325.73,322.08,325.12,48454200,309.69,0.0122987945403729,306.53214285714284,296.6652,+,
2020-07-30,2020,7,30,Thursday,30,2020-30,321.9,324.41,319.64,323.96,61861700,308.59,-0.0035680176020099,306.9657142857142,297.299,-,
2020-07-31,2020,7,31,Friday,30,2020-30,325.9,326.63,321.33,326.52,84986800,311.02,0.007902213311993,307.76000000000005,297.8874,+,
2020-08-03,2020,8,3,Monday,31,2020-31,328.32,329.62,327.73,328.79,53077900,313.19,0.0069522742635157,308.4321428571429,298.5582,+,
2020-08-04,2020,8,4,Tuesday,31,2020-31,327.86,330.06,327.86,330.06,41917900,314.4,0.0038625151571491,308.99071428571426,299.2424,+,
2020-08-05,2020,8,5,Wednesday,31,2020-31,331.47,332.39,331.18,332.11,42697700,316.35,0.006211049897191,309.76071428571424,299.8966,+,
2020-08-06,2020,8,6,Thursday,31,2020-31,331.48,334.46,331.13,334.33,43679400,318.46,0.0066845711650753,310.61857142857144,300.50859999999994,+,
2020-08-07,2020,8,7,Friday,31,2020-31,333.28,334.88,332.3,334.57,57308300,318.69,0.0007179406487702,311.3157142857143,301.1358,+,
2020-08-10,2020,8,10,Monday,32,2020-32,335.06,335.77,332.96,335.57,44282100,319.64,0.0029887306154088,312.03357142857146,301.7564,+,
2020-08-11,2020,8,11,Tuesday,32,2020-32,336.85,337.54,332.01,332.8,69601100,317.01,-0.0082545469751785,312.4378571428571,302.3012,-,
2020-08-12,2020,8,12,Wednesday,32,2020-32,335.44,338.28,335.41,337.44,53774400,321.43,0.013942329769196,313.42357142857145,302.8864,+,
2020-08-13,2020,8,13,Thursday,32,2020-32,336.61,338.25,335.83,336.83,41816100,320.84,-0.0018076473003734,314.50857142857143,303.382,-,
2020-08-14,2020,8,14,Friday,32,2020-32,336.41,337.42,335.62,336.84,47260400,320.85,2.9581194958439028e-05,315.435,303.8934,+,
2020-08-17,2020,8,17,Monday,33,2020-33,337.94,338.34,336.85,337.91,35481000,321.87,0.0031766029751334,316.5735714285714,304.2738,+,
2020-08-18,2020,8,18,Tuesday,33,2020-33,338.34,339.1,336.61,338.64,38733900,322.57,0.002160300251869,317.49357142857144,304.595,+,
2020-08-19,2020,8,19,Wednesday,33,2020-33,339.05,339.61,336.62,337.23,68054200,321.23,-0.004163603732475,318.39642857142854,304.935,-,
2020-08-20,2020,8,20,Thursday,33,2020-33,335.36,338.8,335.22,338.28,42207800,322.23,0.003113361766633,319.19714285714286,305.329,+,
2020-08-21,2020,8,21,Friday,33,2020-33,337.92,339.72,337.55,339.48,55106600,323.37,0.0035474090919593,319.9242857142857,306.0946,+,
2020-08-24,2020,8,24,Monday,34,2020-34,342.12,343.0,339.45,342.92,48588700,326.65,0.0101333994202421,320.79928571428576,306.85760000000005,+,
2020-08-25,2020,8,25,Tuesday,34,2020-34,343.53,344.21,342.27,344.12,38463400,327.79,0.0034992217048537,321.61642857142857,307.5894,+,
2020-08-26,2020,8,26,Wednesday,34,2020-34,344.76,347.86,344.17,347.57,50790200,331.07,0.0100255311970223,322.51714285714286,308.2748,+,
2020-08-27,2020,8,27,Thursday,34,2020-34,348.51,349.9,346.53,348.33,58034100,331.8,0.002186721476503,323.4535714285715,308.9994,+,
2020-08-28,2020,8,28,Friday,34,2020-34,349.44,350.72,348.15,350.58,48588900,333.94,0.0064592089462622,324.475,309.76460000000003,+,
2020-08-31,2020,8,31,Monday,35,2020-35,350.35,351.3,349.06,349.31,66099200,332.73,-0.0036224444056358,325.5978571428572,310.5394,-,
2020-09-01,2020,9,1,Tuesday,35,2020-35,350.21,352.71,349.24,352.6,54908700,335.87,0.0094185328550784,326.62928571428574,311.3392,+,
2020-09-02,2020,9,2,Wednesday,35,2020-35,354.67,358.75,353.43,357.7,69540000,340.72,0.0144641003876004,328.04928571428576,312.2088,+,
2020-09-03,2020,9,3,Thursday,35,2020-35,355.87,356.38,342.59,345.39,148011100,329.0,-0.0344144376695108,328.63142857142856,312.9956,-,
2020-09-04,2020,9,4,Friday,35,2020-35,346.13,347.83,334.87,342.57,139156300,326.31,-0.0081646532846867,328.9485714285714,313.6666,-,
2020-09-08,2020,9,8,Tuesday,36,2020-36,336.71,342.64,332.88,333.21,114465300,317.4,-0.0273227355337529,328.5792857142857,314.2984,-,
2020-09-09,2020,9,9,Wednesday,36,2020-36,337.55,342.46,336.61,339.79,91462300,323.66,0.0197472300707104,328.7528571428571,314.9714,+,
2020-09-10,2020,9,10,Thursday,36,2020-36,341.82,342.53,332.85,333.89,90569500,318.04,-0.0173637583720495,328.4535714285715,315.4576,-,
2020-09-11,2020,9,11,Friday,36,2020-36,335.82,336.97,331.0,334.06,84680200,318.21,0.0005089395949919,328.08500000000004,315.9062,+,
2020-09-14,2020,9,14,Monday,37,2020-37,337.49,340.38,334.22,338.46,65605700,322.4,0.0131713201904331,327.7814285714286,316.406,+,
2020-09-15,2020,9,15,Tuesday,37,2020-37,341.12,342.02,338.47,340.17,52920900,324.03,0.0050526726307729,327.5128571428571,316.8466,+,
2020-09-16,2020,9,16,Wednesday,37,2020-37,341.51,343.06,338.52,338.82,82096000,322.74,-0.0039687547797599,326.91785714285714,317.32359999999994,-,
2020-09-17,2020,9,17,Thursday,37,2020-37,333.56,337.7,332.99,335.84,91523300,319.9,-0.0087952880744063,326.0678571428571,317.6982,-,
2020-09-18,2020,9,18,Friday,37,2020-37,335.37,335.49,327.97,330.65,105877900,316.22,-0.0115126743209227,324.8021428571429,318.03340000000003,-,
2020-09-21,2020,9,21,Monday,38,2020-38,325.7,327.13,321.73,326.97,99450800,312.7,-0.0111295741340448,323.37142857142857,318.237,-,
2020-09-22,2020,9,22,Tuesday,38,2020-38,328.57,330.9,325.86,330.3,63612100,315.88,0.0101843268095958,321.94357142857143,318.5566,+,
2020-09-23,2020,9,23,Wednesday,38,2020-38,330.9,331.2,322.1,322.64,93112200,308.56,-0.0231908717352905,319.64642857142854,318.6522,-,
2020-09-24,2020,9,24,Thursday,38,2020-38,321.22,326.8,319.8,323.5,76681300,309.38,0.0026654568756276,318.24499999999995,318.7082,+,
2020-09-25,2020,9,25,Friday,38,2020-38,322.58,329.58,321.64,328.73,71069400,314.38,0.016166940575887,317.3928571428572,318.8844,+,
2020-09-28,2020,9,28,Monday,39,2020-39,333.22,334.96,332.15,334.19,64584600,319.6,0.0166093232912212,317.55000000000007,319.1474,+,
2020-09-29,2020,9,29,Tuesday,39,2020-39,333.97,334.77,331.62,332.37,51304000,317.86,-0.0054461142534346,317.13571428571424,319.326,-,
2020-09-30,2020,9,30,Wednesday,39,2020-39,333.09,338.29,332.88,334.89,104081100,320.27,0.0075820737667333,317.295,319.5396,+,
2020-10-01,2020,10,1,Thursday,39,2020-39,337.69,338.74,335.01,337.04,88698700,322.33,0.0064199871840378,317.5892857142857,319.7592,+,
2020-10-02,2020,10,2,Friday,39,2020-39,331.7,337.01,331.19,333.84,89431100,319.27,-0.0094946071809008,317.36571428571426,319.992,-,
2020-10-05,2020,10,5,Monday,40,2020-40,336.06,339.96,336.01,339.76,45713100,324.93,0.0177330555740886,317.43,320.37760000000003,+,
2020-10-06,2020,10,6,Tuesday,40,2020-40,339.91,342.17,334.38,334.93,90128900,320.31,-0.0142159476857032,317.25642857142856,320.6262,-,
2020-10-07,2020,10,7,Wednesday,40,2020-40,338.12,341.63,338.09,340.76,56999600,325.89,0.017406861448616,317.6842857142857,321.0254,+,
2020-10-08,2020,10,8,Thursday,40,2020-40,342.85,343.85,341.86,343.78,45242500,328.78,0.0088624266037424,318.58142857142855,321.4072,+,
2020-10-09,2020,10,9,Friday,40,2020-40,345.56,347.35,344.89,346.85,59528600,331.71,0.0089303043807213,319.9392857142857,321.86960000000005,+,
2020-10-12,2020,10,12,Monday,41,2020-41,349.59,354.02,349.06,352.43,80388500,337.05,0.0160874540435342,321.4514285714285,322.3902,+,
2020-10-13,2020,10,13,Tuesday,41,2020-41,352.28,352.47,349.09,350.13,73255500,334.85,-0.0065260287373072,323.32928571428573,322.8234,-,
2020-10-14,2020,10,14,Wednesday,41,2020-41,350.75,351.93,347.14,347.93,57727900,332.74,-0.0062833606733603,324.9978571428572,323.1902,-,
2020-10-15,2020,10,15,Thursday,41,2020-41,343.71,348.02,343.13,347.5,60357700,332.33,-0.0012358564370464,326.28000000000003,323.5098,-,
2020-10-16,2020,10,16,Friday,41,2020-41,348.96,350.75,347.1,347.29,89501900,332.13,-0.0006042298846774,327.175,323.7832,-,
2020-10-19,2020,10,19,Monday,42,2020-42,348.65,349.33,341.04,342.01,68425600,327.08,-0.0152035478160835,327.8335714285714,323.951,-,
2020-10-20,2020,10,20,Tuesday,42,2020-42,343.46,346.88,342.64,343.38,60051900,328.39,0.0040057474213577,328.41357142857134,324.12600000000003,+,
2020-10-21,2020,10,21,Wednesday,42,2020-42,343.33,345.67,342.4,342.73,63575000,327.77,-0.0018928919949412,328.8021428571428,324.3412,-,
2020-10-22,2020,10,22,Thursday,42,2020-42,342.96,345.24,340.65,344.61,55399300,329.57,0.005485077204659,329.53785714285715,324.504,+,
2020-10-23,2020,10,23,Friday,42,2020-42,345.93,345.99,343.13,345.78,49143900,330.69,0.0033953044847427,329.94928571428574,324.701,+,
2020-10-26,2020,10,26,Monday,43,2020-43,342.13,342.98,335.62,339.39,91473000,324.58,-0.0184800783832178,330.25428571428574,324.7756,-,
2020-10-27,2020,10,27,Tuesday,43,2020-43,339.76,340.12,337.99,338.22,65994100,323.46,-0.0034473379057767,330.0807142857143,324.80740000000003,-,
2020-10-28,2020,10,28,Wednesday,43,2020-43,332.1,338.25,326.13,326.66,127094300,312.4,-0.0341788219692316,328.9107142857143,324.604,-,
2020-10-29,2020,10,29,Thursday,43,2020-43,326.91,333.4,325.09,329.98,90597700,315.58,0.0101633183918354,327.75857142857143,324.491,+,
2020-10-30,2020,10,30,Friday,43,2020-43,328.28,329.69,322.6,326.54,120287300,312.29,-0.0104245742179513,325.98999999999995,324.29220000000004,-,
2020-11-02,2020,11,2,Monday,44,2020-44,330.2,332.36,327.24,330.2,86068300,315.79,0.011208480751838,324.6285714285714,324.14059999999995,+,
2020-11-03,2020,11,3,Tuesday,44,2020-44,333.69,338.25,330.29,336.03,93294200,321.36,0.0176558154853343,323.8157142857143,324.0348,+,
2020-11-04,2020,11,4,Wednesday,44,2020-44,340.86,347.94,339.59,343.54,126959700,328.55,0.0223490923939622,323.54571428571427,324.05,+,
2020-11-05,2020,11,5,Thursday,44,2020-44,349.24,352.19,348.86,350.24,82039700,334.95,0.0195028774463124,323.7471428571429,324.12760000000003,+,
2020-11-06,2020,11,6,Friday,44,2020-44,349.93,351.51,347.65,350.16,74973000,334.88,-0.0002284124288431,324.3042857142857,324.1892,-,
2020-11-09,2020,11,9,Monday,45,2020-45,363.97,364.38,354.06,354.56,172304200,339.09,0.0125657359763782,325.06857142857143,324.2922,+,
2020-11-10,2020,11,10,Tuesday,45,2020-45,353.49,355.18,350.51,354.04,85552000,338.59,-0.0014667261865118,325.84142857142854,324.4094,-,
2020-11-11,2020,11,11,Wednesday,45,2020-45,356.4,357.56,355.06,356.67,58649000,341.1,0.0074285864162295,326.665,324.514,+,
2020-11-12,2020,11,12,Thursday,45,2020-45,355.58,356.72,351.26,353.21,67546200,337.79,-0.0097008551826019,327.17214285714283,324.4554,-,
2020-11-13,2020,11,13,Friday,45,2020-45,355.27,358.9,354.71,358.1,62892200,342.47,0.0138444585802315,328.45,324.7248,+,
2020-11-16,2020,11,16,Monday,46,2020-46,360.98,362.78,359.59,362.57,74541100,346.75,0.0124825399937178,330.11357142857145,325.1336,+,
2020-11-17,2020,11,17,Tuesday,46,2020-46,359.97,361.92,358.34,360.62,66111000,344.88,-0.0053782051028171,332.4335714285714,325.6832,-,
2020-11-18,2020,11,18,Wednesday,46,2020-46,360.91,361.5,356.24,356.28,70591300,340.73,-0.012034814119435,334.23,326.0246,-,
2020-11-19,2020,11,19,Thursday,46,2020-46,355.6,358.18,354.15,357.78,59940900,342.16,0.0042101054532626,336.36357142857145,326.507,+,
2020-11-20,2020,11,20,Friday,46,2020-46,357.5,357.72,355.25,355.33,70417300,339.82,-0.0068478128926858,338.08,326.9392,-,
2020-11-23,2020,11,23,Monday,47,2020-47,357.28,358.82,354.87,357.46,63230600,341.86,0.005994466770403,339.5442857142857,327.3284,+,
2020-11-24,2020,11,24,Tuesday,47,2020-47,360.21,363.81,359.29,363.22,62415900,347.37,0.0161137023602619,340.8885714285715,327.7952,+,
2020-11-25,2020,11,25,Wednesday,47,2020-47,363.13,363.16,361.48,362.66,45330900,346.83,-0.0015416614503372,341.7371428571428,328.277,-,
2020-11-27,2020,11,27,Friday,47,2020-47,363.84,364.18,362.58,363.67,28514100,347.8,0.0027847834623861,342.66,328.835,+,
2020-11-30,2020,11,30,Monday,48,2020-48,362.83,363.12,359.17,362.06,83872700,346.26,-0.0044269242493348,343.1721428571429,329.43580000000003,-,
2020-12-01,2020,12,1,Tuesday,48,2020-48,365.57,367.68,364.93,366.02,74231400,350.04,0.0109372551487401,343.99000000000007,330.18260000000004,+,
2020-12-02,2020,12,2,Wednesday,48,2020-48,364.82,366.96,364.2,366.79,45927000,350.78,0.0021038737536256,344.68142857142857,330.8806,+,
2020-12-03,2020,12,3,Thursday,48,2020-48,366.68,368.19,365.5,366.69,62882000,350.69,-0.0002728284603235,345.6028571428571,331.7232,-,
2020-12-04,2020,12,4,Friday,48,2020-48,367.32,369.85,367.22,369.85,50749900,353.71,0.0086177623945002,346.4057142857142,332.60979999999995,+,
2020-12-07,2020,12,7,Monday,49,2020-49,369.02,369.62,367.72,369.09,48944300,352.98,-0.0020549951489586,346.8507142857143,333.3818,-,
2020-12-08,2020,12,8,Tuesday,49,2020-49,367.72,370.78,367.67,370.17,42458900,354.01,0.0029263015869049,347.5028571428572,334.07,+,
2020-12-09,2020,12,9,Wednesday,49,2020-49,370.88,371.05,365.95,366.85,74098300,350.84,-0.0089688874207306,348.225,334.7296,-,
2020-12-10,2020,12,10,Thursday,49,2020-49,365.37,367.86,364.43,366.73,57735400,350.72,-0.0003271492470348,348.8364285714286,335.3386,-,
2020-12-11,2020,12,11,Friday,49,2020-49,364.9,366.74,363.26,366.3,57698600,350.31,-0.0011726756905643,349.58571428571435,335.8982,-,
2020-12-14,2020,12,14,Monday,50,2020-50,368.64,369.8,364.47,364.66,69216200,348.74,-0.0044772021084682,350.07714285714286,336.48760000000004,-,
2020-12-15,2020,12,15,Tuesday,50,2020-50,367.4,369.59,365.92,369.59,63865300,353.46,0.0135196650229925,350.51214285714286,337.0582,+,
2020-12-16,2020,12,16,Wednesday,50,2020-50,369.82,371.16,368.87,370.17,58420500,354.01,0.0015693116682673,351.02500000000003,337.7321999999999,+,
2020-12-17,2020,12,17,Thursday,50,2020-50,371.94,372.46,371.05,372.24,64119500,355.99,0.0055919127776087,351.61,338.3342,+,
2020-12-18,2020,12,18,Friday,50,2020-50,370.97,371.15,367.02,369.18,136542300,354.57,-0.0039929047031544,352.20357142857137,338.85,-,
2020-12-21,2020,12,21,Monday,51,2020-51,364.97,378.46,362.03,367.86,96386700,353.3,-0.0035754695009232,352.43642857142856,339.2818,-,
2020-12-22,2020,12,22,Tuesday,51,2020-51,368.21,368.33,366.03,367.24,47949000,352.71,-0.0016853138686534,352.57428571428574,339.595,-,
2020-12-23,2020,12,23,Wednesday,51,2020-51,368.28,369.62,367.22,367.57,46201400,353.03,0.000898459458704,352.74142857142857,339.9586,+,
2020-12-24,2020,12,24,Thursday,51,2020-51,368.08,369.03,367.45,369.0,26457900,354.4,0.003890492217935,352.7907142857143,340.3918,+,
2020-12-28,2020,12,28,Monday,52,2020-52,371.74,372.59,371.07,372.17,39000400,357.44,0.0085906681764753,353.1092857142857,340.894,+,
2020-12-29,2020,12,29,Tuesday,52,2020-52,373.81,374.0,370.83,371.46,53680500,356.76,-0.0019075853732606,353.3057142857143,341.3866,-,
2020-12-30,2020,12,30,Wednesday,52,2020-52,372.34,373.1,371.57,371.99,49455300,357.27,0.0014268154044738,353.765,341.9904,+,
